index,Username,Date,id,Preference,Tweet
77638,TheSlyStallone,2018-08-07 20:13:21+00:00,1.026924274601345e+18,1.0,"This is the first time this watch is been seen in the world is by the brilliant watchmaker Richard Mille, is a BEAST ! The official name is RM  25-01 ... I am incredibly honored to own… https://t.co/SIutdcdYqR"
77661,TheSlyStallone,2018-07-08 12:16:39+00:00,1.015932673708077e+18,1.0,"After a wonderful couple of days doing events in London , with very warm and enthusiastic audiences, we now begin our long awaited family vacation...#creed 2 #mgm  #healthylifestyle… https://t.co/NdML2XAIFx"
77688,TheSlyStallone,2018-06-12 19:49:22+00:00,1.0066245210072188e+18,0.0,This wonderful little fellow was released into… https://t.co/sDi03RP2Dv
77763,TheSlyStallone,2018-04-02 23:49:44+00:00,9.809554723155026e+17,1.0,A new KING OF THE RING ...  creedmovie mgm_studios  @wbcboxing rockybalboa.1976 slystalloneshop https://t.co/niv5TAXer2
77767,TheSlyStallone,2018-03-29 03:52:43+00:00,9.7920468018944e+17,1.0,It was funny. Me and Bruce riding off in the rain after the David Letterman show.Scorched my leg… https://t.co/UCwERvVCIo
77858,TheSlyStallone,2018-01-15 22:36:26+00:00,9.53033161704919e+17,1.0,"Just when you think you have LIFE under control , it punches you square in the mouth, and you… https://t.co/DtXySVPO0w"
77871,TheSlyStallone,2018-01-09 19:02:55+00:00,9.508051004271412e+17,0.0,Even wearing my Rocky T-shirt I am no match for “ Smashing SISTINE  Stallone undefeated with… https://t.co/GBlKMnDR7e
78037,ChloeGMoretz,2019-05-16 05:03:40+00:00,1.1288887268415692e+18,1.0,This is disgusting. In 2019 we are watching women’s rights be dismantled and torn apart. We deserve to have right over our own bodies to make our own decisions.
78057,ChloeGMoretz,2019-03-07 22:00:36+00:00,1.1037774946442444e+18,1.0,@TWNGhesquiere @louisvuitton https://t.co/T3DlAthV2j
78085,ChloeGMoretz,2019-02-27 18:04:42+00:00,1.1008190250539008e+18,0.0,THIS FRIDAY!!!! #GRETA https://t.co/7l5X5VJkrl
78140,ChloeGMoretz,2018-12-04 17:44:03+00:00,1.0700108596723548e+18,0.0,Check out my interview with @AriMelber for his new #Mavericks special I speak on #WhyFearCanBeLiberating https://t.co/9gkEliOA4T
78152,ChloeGMoretz,2018-11-12 05:07:54+00:00,1.0618480354271804e+18,1.0,@KierseyClemons “Ima hoot”
78154,ChloeGMoretz,2018-11-11 22:28:17+00:00,1.06174746873856e+18,0.0,@camilassimba ♥️♥️
78245,ChloeGMoretz,2018-09-20 22:18:08+00:00,1.0429007443686154e+18,1.0,having some 2009 music nostalgia
78282,ChloeGMoretz,2018-07-12 19:09:52+00:00,1.0174862165377476e+18,0.0,So excited to debut the official poster for #TheMiseducationOfCameronPost opening in New York 8/3 and additional cities starting 8/10 :) https://t.co/zsS8oRJbmd
78293,ChloeGMoretz,2018-06-16 20:01:28+00:00,1.008077118692094e+18,1.0,Check out the trailer for my movie #BrainonFire coming to Netflix #JUNE22nd https://t.co/DLC6GANxuX
78372,ChloeGMoretz,2018-03-04 07:05:35+00:00,9.701935224008786e+17,0.0,"Never Stop Smiling, I Love You, Happy Birthday Brooklyn :
🎈♥️ https://t.co/hxPmAVZjE2"
78398,ChloeGMoretz,2018-02-03 00:37:21+00:00,9.595865705116468e+17,0.0,https://t.co/2wyXp3VMoJ @CHVRCHES
78434,ChloeGMoretz,2018-01-22 06:21:54+00:00,9.55324626883588e+17,0.0,https://t.co/uMlAKUa3s8
78440,ChloeGMoretz,2018-01-20 18:33:43+00:00,9.547840183604224e+17,1.0,Was so wonderful and inspiring to be able to make It to the #RespectRallyParkCity! #TimesUp https://t.co/Mo6BQq3aOo
78441,ChloeGMoretz,2018-01-19 18:13:10+00:00,9.544164565648588e+17,1.0,Happy 72nd birthday to the queen https://t.co/3A7gCwHNmQ
78512,ChloeGMoretz,2017-11-06 20:00:07+00:00,9.276266723959684e+17,1.0,Wow yes yes @saticamusic https://t.co/oYT39FGOfj
78565,ChloeGMoretz,2017-10-10 19:55:40+00:00,9.178410770627748e+17,0.0,set still life https://t.co/EdnvhAnUhv
78698,ChloeGMoretz,2017-08-11 13:02:50+00:00,8.959939149430333e+17,0.0,Widows https://t.co/2oEr0fm8cU
78702,ChloeGMoretz,2017-08-09 21:44:39+00:00,8.954004565910364e+17,1.0,@BaileeMadison @Variety ❤️❤️❤️love you lady!
78708,ChloeGMoretz,2017-08-08 18:05:59+00:00,8.949830387942031e+17,0.0,@EWagmeister Thank you❤️
78775,ChloeGMoretz,2017-06-23 21:52:28+00:00,8.78370196557226e+17,0.0,Gingham https://t.co/0kcvScNrba
78778,ChloeGMoretz,2017-06-23 15:44:41+00:00,8.782776376423014e+17,1.0,"@KaitlynDever #spicechats with Kaitlyn and chloe, on at 9"
78786,ChloeGMoretz,2017-06-16 17:13:54+00:00,8.757633760639058e+17,0.0,Love you https://t.co/Q9qJrGBSBl
78842,ChloeGMoretz,2017-06-09 08:24:39+00:00,8.73093470751146e+17,1.0,Damn damn. @PURITY_RING you guys killed it making this track https://t.co/CH3L3iyLWT
78878,ChloeGMoretz,2017-05-26 19:26:16+00:00,8.68186542065537e+17,0.0,@KaitlynDever Lololol I love dis
78902,ChloeGMoretz,2017-05-15 23:27:59+00:00,8.642611071914721e+17,1.0,#impeachTrump
78966,GwynethPaltrow,2018-11-21 03:45:56+00:00,1.065088900610384e+18,1.0,Who won? https://t.co/CLc0RHjlk7
78984,GwynethPaltrow,2018-10-16 16:48:10+00:00,1.0522397928748278e+18,0.0,The key to the makeup-free selfie https://t.co/IIOK3ara5A
78988,GwynethPaltrow,2018-10-05 00:20:41+00:00,1.0480050146464808e+18,1.0,The perfect Sunday activity https://t.co/WLjrSkhxKD https://t.co/jupQRv6Dun
79043,GwynethPaltrow,2017-05-26 18:49:53+00:00,8.681773875230024e+17,1.0,"The brilliant Michele Bernhardt on the power of colors and finding your shade, based on your birthday: https://t.co/Q7V7NUV3vv (via @goop)"
79066,GwynethPaltrow,2016-11-25 00:14:44+00:00,8.019421574308987e+17,1.0,Does anyone have a couple of interesting pumpkin recipes? 💖 https://t.co/iFm4IBcDKS
79169,GwynethPaltrow,2014-02-27 22:26:35+00:00,4.3916468743163904e+17,1.0,"My obsession w 'best of' lists come home to @goop this week w The GP 13, a round-up of my current LA restaurant faves http://t.co/C0JycGVHhz"
79170,GwynethPaltrow,2014-02-17 06:49:37+00:00,4.353050120847442e+17,1.0,@ttomasihill &amp; I have been plotting 2 bring some whimsy to #nyfw subscribe to @goop to receive our 1st ever Mon issue http://t.co/BIUB2GTlba
79225,GwynethPaltrow,2012-05-07 23:54:53+00:00,1.99648531127083e+17,0.0,Almost there. http://t.co/gnmKvfMX
79273,GwynethPaltrow,2011-12-31 11:27:25+00:00,1.5307477633899725e+17,0.0,@tedrakruse Thank you for liking it!
79394,McConaughey,2020-12-08 17:35:05+00:00,1.3363636861395558e+18,0.0,"hydration nation

#greenlightsbook https://t.co/WG7E4bpWiT"
79398,McConaughey,2020-11-30 18:42:07+00:00,1.3334814505369805e+18,1.0,"into the wild @wildturkeyau @wildturkey @longbranchus

https://t.co/dfxKO9cquv https://t.co/KU5LVMq2Ib"
79420,McConaughey,2020-10-29 15:31:09+00:00,1.321836981869949e+18,0.0,From where it started to a NY Times #1 Bestseller - Delayed gratification at its best. A big thank you from me to you for this incredible reception of Greenlights. #greenlightsbook https://t.co/2TfJS01poq
79479,McConaughey,2020-08-12 14:45:00+00:00,1.2935591130838344e+18,0.0,"inventory time @Lincoln @Calm  
today at 11am EST https://t.co/N0rKim6CN1 https://t.co/MwnWQFgNjj"
79538,McConaughey,2020-02-26 19:34:32+00:00,1.2327508165675172e+18,0.0,trifecta https://t.co/FAGGCszGUZ
79539,McConaughey,2020-02-23 20:33:29+00:00,1.2316784879890637e+18,0.0,vegas @Cirque LOVE show -dreamers doing- https://t.co/AiJYPDxiyv
79572,McConaughey,2019-12-30 22:15:40+00:00,1.2117728690693284e+18,0.0,arrive then strive https://t.co/szlFtRUNRU
79592,McConaughey,2019-12-02 04:50:03+00:00,1.2013628719065293e+18,0.0,I see you @jtuck9
79605,McConaughey,2019-11-14 17:54:31+00:00,1.1950373079563878e+18,1.0,process https://t.co/GDLaffKLRp
79643,McConaughey,2017-08-29 03:53:54+00:00,9.023787536150528e+17,0.0,Texas needs our help after Hurricane #Harvey. Text the word HARVEY to 90999 to make a $10 donation to @RedCross https://t.co/VZCO3DTyM7
79647,McConaughey,2017-08-01 15:48:41+00:00,8.9241177295872e+17,1.0,New digs available for a great and worthy cause @jklivinFNDN Available for 2 weeks only at https://t.co/oWQQdIRHRI https://t.co/kXxeRzPEda
79693,McConaughey,2016-01-29 16:54:47+00:00,6.931150833757921e+17,0.0,Kubo and 2 Strings…great mythology… and a Samurai Beetle.. https://t.co/Hbl2Kf1UEN
79698,McConaughey,2015-12-27 15:56:12+00:00,6.811415377665106e+17,0.0,Hail to the Redskins. NfC East Champions. O-line all stars last night.
79712,McConaughey,2015-11-05 06:05:08+00:00,6.621486210481357e+17,0.0,get down little big town- trophies for talent- thanks
79758,McConaughey,2014-12-01 23:00:20+00:00,5.395546184566825e+17,1.0,Great time listenin to the students in our foundation programs share their gratitude. This student said he's gained … http://t.co/gVYXoIlyYy
79801,McConaughey,2014-07-09 13:44:14+00:00,4.868684334146724e+17,0.0,good morning http://t.co/H3l2Zeoj4n
79804,McConaughey,2014-06-30 23:00:34+00:00,4.837469463317176e+17,1.0,polo in nyc http://t.co/SD5TcL7tRn
79813,McConaughey,2014-06-08 00:03:34+00:00,4.7542787898187776e+17,1.0,jungle park http://t.co/eKS2BkVgcv
79893,McConaughey,2013-10-27 19:08:46+00:00,3.945411984569467e+17,0.0,Congrats to our @jklivinFNDN runners who ROCKED the @RunRocknRoll 1/2 Marathon today! Way to finish strong. #RnRLA http://t.co/Gla3F9wM7w
79899,McConaughey,2013-10-01 19:30:14+00:00,3.85124516311339e+17,0.0,lone star http://t.co/clPRk20jzQ
79909,McConaughey,2013-08-31 14:57:46+00:00,3.738219232325919e+17,0.0,redfish in Baytown http://t.co/kjMwP2uOjP
79914,McConaughey,2013-08-10 14:02:11+00:00,3.661977901849723e+17,0.0,and she moved http://t.co/lSMChgLfVi
79931,McConaughey,2013-06-12 14:01:56+00:00,3.448168423821353e+17,1.0,countryside at 75 #Mud http://t.co/gyYShaMHav
79942,McConaughey,2013-05-22 16:23:59+00:00,3.3724244677166694e+17,1.0,what makes sense #Mud http://t.co/EG14q3yGAm
79957,McConaughey,2013-03-24 20:14:28+00:00,3.1591956530345574e+17,1.0,Congrats to our @jklivinFNDN &amp; @Rangers runners who rocked the @runrocknroll race in Dallas today…way to finish stro… http://t.co/rAfTmjtTWN
79970,McConaughey,2012-12-17 18:32:48+00:00,2.8074235811346022e+17,0.0,http://t.co/WHk8l2Uf
79989,McConaughey,2012-09-06 00:23:46+00:00,2.4350473048204083e+17,0.0,http://t.co/hOVCX3Ka
80048,McConaughey,2012-05-08 23:11:07+00:00,1.9999990532920115e+17,0.0,check out these great items up for auction…all part of the Amazing Race Event to benefit my @jklivinFNDN and … http://t.co/ZpgUnynf
80063,McConaughey,2012-04-09 21:12:02+00:00,1.894606878090281e+17,1.0,"Herbert Heights honeyhole for runaway slaves on Nevis island…read the print if you can, very interesting http://t.co/M8Emt5qi"
80072,McConaughey,2012-03-18 18:00:15+00:00,1.8143989033508864e+17,1.0,"Richard Linklater, Jack Black and me at the 'Bernie' premiere at SXSW http://t.co/s7ixceGM"
80095,McConaughey,2012-02-01 18:37:08+00:00,1.6477933143917363e+17,0.0,Seaside in Baja http://t.co/traaf0HI
80160,McConaughey,2011-09-01 19:30:42+00:00,1.0934746849542963e+17,0.0,College football starts today! Who is your team?
80171,McConaughey,2011-08-23 14:52:02+00:00,1.060158477425705e+17,0.0,I favorited a @YouTube video http://t.co/I00ZuAK Mishka
80204,McConaughey,2011-07-12 18:21:26+00:00,9.084825690873037e+16,0.0,I favorited a @YouTube video http://youtu.be/sGzpm1EK4RU?a 2011 Punta Sayulita Surf Classic Benefit Concert Featuring
80263,McConaughey,2011-05-11 23:50:23+00:00,6.84629888934871e+16,0.0,"sweet! what color did you go for? RT @TeamTubbs Yes, I did in fact just order a @jklivin visor."
80297,McConaughey,2011-04-17 03:41:22+00:00,5.946142202699366e+16,0.0,"@mishkamusic just played with zac brown & @kennychesney in front of 50,000 in Dallas - just keep rockin."
80343,russellcrowe,2021-04-24 06:11:36+00:00,1.3858388192665518e+18,0.0,One heart at a time... https://t.co/Wg0GsQUCBV
80358,russellcrowe,2021-04-20 22:18:50+00:00,1.3846326780712468e+18,0.0,https://t.co/nFGX7JyCX9
80380,russellcrowe,2021-03-30 05:45:39+00:00,1.376772589490643e+18,1.0,"I’m posting this because I know there are people all over the world who’s heart he touched and who’s ribs he tickled with his sparkly eyes and his cheeky attitude to everyone, and everything, and this is probably as efficient a method as any to pass on the news."
80416,russellcrowe,2021-03-05 13:14:16+00:00,1.367825792147755e+18,1.0,"Up late because I cant turn SBS Dolly Parton 50 years at the Grand Ol’ Oprey off.

When I grow up I want to be Dolly Parton cool."
80452,russellcrowe,2021-02-05 22:24:04+00:00,1.3578172928562831e+18,1.0,"The journey underway Peter kept up a torrent of abuse from the back seat. About him, about her, about trust, truth, love, sex, talent...it was non stop.
At one point, somewhere near Sloan Square the young lady pulled the car to the side of the road and ordered both men to get out"
80472,russellcrowe,2021-01-29 05:16:01+00:00,1.355021861575291e+18,1.0,Where am I now? https://t.co/5H00DJUK0f
80547,russellcrowe,2020-12-19 05:47:48+00:00,1.3401719591417446e+18,0.0,Watch 30 Odd Foot Of Grunts - 30 Odd Foot of Grunts with Russel Crowe and Kris Kristofferson - Live at Soundstage | Prime Video https://t.co/0iLBuAhjpM
80564,russellcrowe,2020-12-09 09:31:04+00:00,1.3366042647438991e+18,0.0,https://t.co/AhatsG40HG
80574,russellcrowe,2020-12-02 21:12:48+00:00,1.3342441490426348e+18,0.0,When choosing books for Christmas presents ... it’s ok to judge by the cover ... https://t.co/WywcgsoVfq
80582,russellcrowe,2020-11-26 04:10:44+00:00,1.3318126085008466e+18,1.0,@Lincolnabe123 Tell me more
80600,russellcrowe,2020-11-20 08:07:47+00:00,1.3296979392670925e+18,0.0,‘tis the season ... https://t.co/W1o1cVh0Vs
80605,russellcrowe,2020-11-18 01:16:29+00:00,1.3288696564303995e+18,0.0,"Rance was a fine actor, and a gentleman.
Had many a good chat with him.
He remembered listening to the Jim Braddock v Max Baer fight on the radio in Oklahoma when he was a kid during the depression. I’ll spend a few minutes today remembering this good man. Happy Birthday Rance. https://t.co/AFEmEJ15Kk"
80609,russellcrowe,2020-11-12 23:43:31+00:00,1.3270343202554757e+18,1.0,What’s going on in your front garden ? https://t.co/iEewXALKv1
80630,russellcrowe,2020-10-30 09:57:13+00:00,1.3221153306473595e+18,0.0,https://t.co/1sdbHv7b9t
80760,russellcrowe,2020-09-05 01:49:09+00:00,1.3020611718732104e+18,0.0,The hair though ... hahaha https://t.co/AX2m3lb1sT
80763,russellcrowe,2020-09-02 20:34:15+00:00,1.3012571487902351e+18,0.0,Good morning https://t.co/LMw6B8lDqR
80793,russellcrowe,2020-08-24 21:44:16+00:00,1.2980132799864504e+18,1.0,"There’s a lot of plans and dreams being shattered these days ... Will Harry succeed? 

He comes from Harrogate home of @YorkshireTea and I’m hoping he’s @LUFC. 
Thoughts ⁦@TerryGeorge⁩ ?
Fundraiser by Harry Pritchard : Get Harry to LAMDA Drama School https://t.co/oiSvb0ydxi"
80794,russellcrowe,2020-08-24 05:17:20+00:00,1.2977649095690445e+18,1.0,This in from Illinois ... https://t.co/xoGoVSwssj
80797,russellcrowe,2020-08-23 21:40:42+00:00,1.297649992711078e+18,0.0,"Our man in DC is on the line...
Shomari, can we get an update please ... https://t.co/BsC6Fy1b1A"
80802,russellcrowe,2020-08-22 22:31:27+00:00,1.2973003769457172e+18,1.0,Another strong review that also suggests #unhinged may be good for your health https://t.co/bz0wZyURXu
80843,russellcrowe,2020-08-15 02:35:43+00:00,1.2944627473131889e+18,0.0,"@TiBi77303389 Replacement Carbon filters are available at most pharmacies .

Remove filter when washing.
I’m told the filter is good for 140-160 hours of continuous use. That’s like wearing the mask all day, every day , even while sleeping... for a week. It’ll last a good while."
80913,russellcrowe,2020-08-02 20:10:10+00:00,1.2900170639483208e+18,0.0,Good morning https://t.co/XjTZ72nnx1
80922,russellcrowe,2020-07-31 10:11:56+00:00,1.2891417404530235e+18,1.0,@RTERayDarcyShow I havent been sent your contact info . Sorry if you’re waiting around for me
80958,russellcrowe,2020-07-21 20:50:45+00:00,1.2856786232787397e+18,1.0,"@bcartwright86 @TerriIrwin Hello Ben , 
I dont think I’m giving away a secret here, but you see, the Irwin’s as a family celebrate birthdays and half birthdays. So they each have two birthdays a year."
80966,russellcrowe,2020-07-17 20:24:29+00:00,1.284222464554197e+18,0.0,@KaBaBo965 Time lapse Karin
80991,russellcrowe,2020-07-08 02:32:11+00:00,1.280691117999059e+18,0.0,"'Loudest Voice' Star Russell Crowe on Why He Didn't Want to Play Roger Ailes as Simply a ""Monster"" | Hollywood Reporter https://t.co/nvTi5MJkoW"
81039,russellcrowe,2020-06-25 22:21:29+00:00,1.2762793718802145e+18,1.0,@DanMacPherson @LFC @warrenisbrown Solerno...
81063,russellcrowe,2020-06-14 07:49:27+00:00,1.27207365317e+18,0.0,"No filters.
Orara Valley love. https://t.co/rMQhTmOzKR"
81077,russellcrowe,2020-06-11 11:03:17+00:00,1.2710352671854428e+18,1.0,Getting my Clarice Beckett/H.J Johnstone on ... https://t.co/msIf5GI3xA
81080,russellcrowe,2020-06-11 01:23:28+00:00,1.2708893535945974e+18,1.0,"@dianamahon Bells on the cat.
Not on my mother."
81100,russellcrowe,2020-06-07 03:22:48+00:00,1.2694698324973978e+18,0.0,Strong https://t.co/AYOnK9C0ZT
81147,russellcrowe,2020-05-19 01:05:36+00:00,1.262549936169554e+18,1.0,@CorinaSteensma Hope it’s the directors cut
81184,russellcrowe,2020-05-05 23:42:51+00:00,1.2578180683291976e+18,0.0,I like this article. Thanks Mackenzie. https://t.co/TwFnUuDBX1
81209,russellcrowe,2020-04-26 00:56:50+00:00,1.2542128102061343e+18,0.0,"Actually recorded first in a makeshift studio in a Toronto hotel 2004. 
The engineer was a genius. 
He did the horn arrangement and @StewartKirwan plays the solo trumpet. 

https://t.co/nfW1PIeOej"
81290,russellcrowe,2020-04-05 10:02:19+00:00,1.2467399374094254e+18,0.0,@bobbieskates Indeed. By the lake. I made them for our little picnic today.
81312,russellcrowe,2020-04-02 23:34:50+00:00,1.2458572532377764e+18,0.0,⁦@frafee⁩    kristofer foglemark love was my alibi - Google Search https://t.co/fxiR1817Dw
81346,AdamSandler,2020-12-23 19:55:08+00:00,1.341834748004483e+18,0.0,My buddy’s movie is funny! Congrats Luis! #HalfBrothers @halfbrothers https://t.co/sPCL2b0nVK
81410,AdamSandler,2020-05-26 20:16:24+00:00,1.2653762576187638e+18,1.0,"Hellooooo high school and college class of 2020. Holy cow. Way to go. You did it. You are officially smart. You worked hard and you deserve the respect. Sorry it’s a rough time to be graduating, but you know what I did the night of my high school graduation? https://t.co/qq4I7VKEIB"
81468,AdamSandler,2019-11-11 15:48:54+00:00,1.1939185313451172e+18,0.0,"To all the soldiers past and present: thank you for your bravery, sacrifice, and patriotism. https://t.co/UpxoLt06GU"
81471,AdamSandler,2019-09-24 13:05:00+00:00,1.1764826664277647e+18,1.0,So lets go https://t.co/lVHfVIV1lA
81475,AdamSandler,2019-09-09 16:17:02+00:00,1.1710951772738642e+18,1.0,My wife got me a hat. https://t.co/jP8SKTaFsi
81593,AdamSandler,2018-05-13 07:53:51+00:00,9.955728202885489e+17,0.0,Thanks to Cosmo! Great night! Happy Mother’s Day to all you moms!!
81610,AdamSandler,2018-04-13 00:49:37+00:00,9.845944227371908e+17,1.0,Surprise! We secretly held some tickets in the first few rows for my shows being filmed for Netflix. Tickets available starting noon on Friday (4/13) at the box office ONLY! (Cincy you’re 11am on Saturday!) https://t.co/RFcXEVm3tB
81660,AdamSandler,2017-09-03 15:21:19+00:00,9.043636837526816e+17,0.0,Houston. We are all thinking of you and praying for you.
81683,AdamSandler,2017-04-17 03:09:59+00:00,8.538077276589015e+17,0.0,"Lauderdale, we did it. We officially cursed a lot. https://t.co/4r4tWANlpS"
81689,AdamSandler,2017-04-14 04:27:42+00:00,8.527401184147415e+17,0.0,"Thank you, North Carolina. You were as great as I knew you'd be. https://t.co/xZG4ihYVaE"
81737,AdamSandler,2016-04-28 22:14:18+00:00,7.258103968466412e+17,0.0,@DavidSpade https://t.co/kY8vJjmKsW
81739,AdamSandler,2016-04-20 16:10:42+00:00,7.228197915771535e+17,1.0,"Dying was their first mistake. #TheDoOverMovie NSFW
https://t.co/krzvGPXYrJ"
81771,AdamSandler,2015-06-24 21:44:13+00:00,6.138249753094226e+17,1.0,"ONE MONTH out #PixelsMovie
https://t.co/QunxhrleNV"
81776,AdamSandler,2015-04-04 18:53:22+00:00,5.84428565791277e+17,0.0,Check out THE VANILLA ICE PROJECT - New Season Premiere TONIGHT @ 10p EST on @DIYNetwork @vanillaice http://t.co/rNBjG6X6u7
81810,AdamSandler,2014-05-14 21:23:59+00:00,4.6669041013673165e+17,1.0,Adam and @DrewBarrymore still hugging after all these years. @BlendedMovie http://t.co/vIn9Etxzgk
81819,AdamSandler,2014-02-20 19:05:13+00:00,4.365772950886359e+17,0.0,Wedding Singer in training #throwbackthursday http://t.co/9XtCelNPvA
81822,AdamSandler,2014-01-16 15:16:43+00:00,4.238362167194542e+17,0.0,A glimpse of things to come #throwbackthursday http://t.co/NiqGFfmNPV
81837,johnkrasinski,2020-05-24 19:26:33+00:00,1.2646389403860787e+18,1.0,"Hello hello!  Sorry, just seeing this.  Nope, not cbs all access.  That was indeed incorrect.  Have a bunch of fun stuff planned with CBS network!  SGN for everyone!  See you soon! https://t.co/IGgrm71S97"
81866,johnkrasinski,2020-04-27 17:41:39+00:00,1.2548280683440824e+18,0.0,yes... yes it was!  thank you again my friend for doing @somegoodnews !! https://t.co/RLaSjD7OEg
81867,johnkrasinski,2020-04-27 17:04:27+00:00,1.254818707404206e+18,0.0,"Man oh man, you are the absolute best!  Thank you for being a part of @somegoodnews !!! https://t.co/jEuxEJtdhi"
81892,johnkrasinski,2020-04-06 02:47:01+00:00,1.2469927822474977e+18,1.0,"So that happened!  Episode 2 of @somegoodnews !  BAM!
https://t.co/nSlNzwrjWn"
81905,johnkrasinski,2020-03-25 19:52:39+00:00,1.2429022358997074e+18,1.0,@devilcorona44 @VancityReynolds Of COURSE he is!  Damn it!  He’s perfect!
81929,johnkrasinski,2020-01-09 22:27:22+00:00,1.2153996934942351e+18,0.0,Woo hoo!!  Congrats my friend! https://t.co/ylaLGpCdnH
81996,johnkrasinski,2019-06-08 13:33:47+00:00,1.1373520225319896e+18,1.0,Wow... this is how you wanna play this Fischer?... ok. Game ON! #BruinsIn7 #StanleyCup https://t.co/UP3lLkkd2X
82011,johnkrasinski,2019-01-27 17:15:17+00:00,1.0895725656836014e+18,1.0,So awesome!  Huge congrats Mindy! https://t.co/Z3Z0k5u6n6
82019,johnkrasinski,2018-12-02 05:07:07+00:00,1.0690955956487946e+18,0.0,@krystalvegas Appreciate the appreciation!
82059,johnkrasinski,2018-11-06 20:54:40+00:00,1.0599119688516732e+18,0.0,@pamelasjimothy Just awesome!
82101,johnkrasinski,2018-11-06 18:06:25+00:00,1.0598696296764704e+18,0.0,@alysonpaigemor PJs voting is the best kind of voting!
82125,johnkrasinski,2018-11-06 17:29:17+00:00,1.0598602843897078e+18,0.0,@ayala_alana Hair looks great!
82129,johnkrasinski,2018-11-06 17:27:03+00:00,1.05985972309529e+18,1.0,@grahamw1ck It’s a family affair!
82158,johnkrasinski,2018-11-06 16:13:10+00:00,1.0598411283993396e+18,1.0,@angelaw_xo Wait... What state hands out sparkles with their stickers???
82176,johnkrasinski,2018-11-06 15:04:31+00:00,1.05982385081967e+18,1.0,@kait_whiteside Ooooh!  Jealous!  I want a bracelet!
82184,johnkrasinski,2018-11-06 14:53:38+00:00,1.0598211134490828e+18,1.0,Today’s the day!  Let’s see your best ‘I voted’ sticker selfies!!!!!
82195,johnkrasinski,2018-09-01 17:36:51+00:00,1.0359445874146592e+18,1.0,An enormous thank you to the @theuso and to each and every service member that came out yesterday!  What an incredible honor! https://t.co/GiKyWdzZ9L
82196,johnkrasinski,2018-08-31 16:32:22+00:00,1.0355659726466376e+18,1.0,The wait is over... today is the day!  #JackRyan now on @primevideo @jackryanamazon https://t.co/EMyR5rz6QH
82253,johnkrasinski,2017-09-17 22:52:20+00:00,9.095506181084488e+17,1.0,Yup... terrible decision to work together.  #AQuietPlace https://t.co/EXl02CqDmc
82261,johnkrasinski,2017-07-22 18:37:15+00:00,8.888303141346017e+17,1.0,@mechanicmatt41 You kidding?  You were cool as a cucumber my man.  Cool as a cucumber...btw what does that even mean?? #sweettattoos
82308,johnkrasinski,2017-02-05 03:05:35+00:00,8.280770810702889e+17,0.0,@ATJogiaLove Me too... me too.
82347,johnkrasinski,2016-09-08 19:51:30+00:00,7.739720457681019e+17,1.0,@marissad415 hahaha!  This really made me laugh.
82352,johnkrasinski,2016-09-02 22:57:41+00:00,7.718445770199532e+17,1.0,@WillieGeist we look like we are legitimately struck by each other!... New BFFs?
82370,johnkrasinski,2016-08-26 19:23:35+00:00,7.692539798680699e+17,1.0,Oh that gets a HELL yes! ...unless you're kidding. In which case... SICK HIM EVERYBODY!!! https://t.co/qQz1R8Bf7J
82427,johnkrasinski,2016-07-28 20:03:11+00:00,7.587546975619031e+17,0.0,#TheHollars is coming! https://t.co/iFFxn0ad9T
82482,johnkrasinski,2016-01-13 16:57:10+00:00,6.873174757682995e+17,0.0,"35,000+ standing ovation to the true heroes. To them and to all men and women that serve... Keep saying thank you!! https://t.co/Sp6GrC3ugX"
82499,johnkrasinski,2015-12-16 06:29:53+00:00,6.770127531738685e+17,1.0,Soooo... This happened tonight.  Happy holidays everyone!  @jimmykimmel #christmaspranks https://t.co/FztasJDDRq
82615,johnkrasinski,2014-07-29 17:14:11+00:00,4.941690261934039e+17,0.0,Just shootin with Sharlto Copley! #TheHollars http://t.co/cDl9MrC1DP
82682,johnkrasinski,2013-12-17 03:48:24+00:00,4.1279136306784256e+17,0.0,Justin tucker strikes again!!!... And again... And again... And again!!! @BBBaumgartner
82712,johnkrasinski,2013-10-29 03:09:05+00:00,3.950244614532014e+17,0.0,YESSSSSS!!!!  Back to Beantown for game 6!  #RedSoxNation
82728,johnkrasinski,2013-08-19 06:56:11+00:00,3.693520767671378e+17,1.0,“@CassieC22: Not ready for bed yet?” -- damn you're right!  G'night all!
82864,GalGadot,2021-01-29 20:58:14+00:00,1.3552589793378304e+18,1.0,"This is amazing! ❤
Thank you all 
#WW84 @WonderWomanFilm @hbomax https://t.co/RM892nfJte"
82883,GalGadot,2020-12-27 01:19:00+00:00,1.3430034149391483e+18,1.0,It’s going to sound boring but all the different museums blew my mind! There were so many! All amazing! #WW84WatchParty https://t.co/Bhi8odbYrw
82919,GalGadot,2020-12-26 23:42:59+00:00,1.3429792495238715e+18,0.0,So precious 😍 WW2040! https://t.co/Tge3kLgsWQ
82951,GalGadot,2020-12-07 03:31:11+00:00,1.3357889222536763e+18,0.0,Thank you so much for this honor @MTV  🙏🏻🙅🏻‍♀️ https://t.co/ux5KzU8rHg
82997,GalGadot,2020-08-21 19:01:31+00:00,1.2968851602148024e+18,1.0,I have a surprise for you 🤐😏😘 #dcfandome @WonderWomanFilm https://t.co/iSJgcv3EYY
